Name,Phase,dist,Demand...Projected.nodal.demand.per.year,Demand..household....Target.household.count,PercentOfNewGridConnections,far.sighted.sequence,CumulativeHousesConnected.qty,Pln_cabang,Metric...System,Ei_subarea,Full_popul,X,Y
820301000601,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1089,125.886326,-2.155465
820301000801,1,864.684069721031,188784,184,0.108854925071947,30,9494,Ternate,grid,Sanana&Dofa,1023,125.880975,-2.193113
820301000901,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,735,125.865308,-2.107086
820301001001,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,306,125.858721,-2.084364
820301100101,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1419,125.972846,-2.401175
820301100201,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,907,125.960659,-2.361082
820301100301,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,749,125.935381,-2.289962
820301100302,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,93,125.932552,-2.28755
820301100401,1,1141.6970182209,124146,121,0.122693970212229,40,10701,Ternate,grid,Sanana&Dofa,622,125.959436,-2.325511
820301100501,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,508,125.960481,-2.357481
820302001501,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1128,125.957307,-2.141289
820302001502,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,837,125.958803,-2.132538
820302001701,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,579,125.958394,-2.12945
820302001702,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,281,125.96085,-2.111659
820302001801,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1127,125.962094,-2.107754
820302001901,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,640,125.965833,-2.093898
820302001902,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1505,125.968268,-2.08879
820302002001,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1022,125.970322,-2.084338
820302002002,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,121,125.971106,-2.082326
820302002003,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,119,125.97191,-2.079256
820302002004,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,603,125.974231,-2.0762
820302002101,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,177,125.976154,-2.073948
820302002102,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,56,125.97682,-2.072015
820302002103,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,3622,125.979527,-2.06964
820302002201,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,3427,125.981374,-2.0655
820302002301,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1555,125.981347,-2.061348
820302002401,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,2812,125.979462,-2.058148
820302002501,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,4058,125.980891,-2.054564
820302002601,1,1301.75447042727,289332,282,0.0681747824392034,14,5946,Ternate,grid,Sanana&Dofa,1513,125.968802,-2.054053
820302100101,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,183,126.022707,-2.315438
820302100102,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,77,126.022523,-2.314341
820302100103,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,835,126.021053,-2.310452
820302100201,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,901,126.003832,-2.265728
820302100202,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,90,126.00044,-2.261651
820302100301,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,281,125.977561,-2.217891
820302100302,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,437,125.976783,-2.215962
820302100499,1,1607.36259292902,136458,133,0.174931492713576,54,15257,Ternate,grid,Sanana&Dofa,671,125.9718874,-2.239003728
820302100501,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,515,125.968863,-2.197214
820302100502,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1719,125.95619,-2.165268
820302100601,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,33,126.031502,-2.332486
820302100602,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,187,126.018903,-2.32399
820302200101,3,4191.01473194386,123120,120,0.922515105999977,573,80459,Ternate,grid,Sanana&Dofa,636,126.025577,-2.463347
820302200201,3,622.146260360479,5130,5,0.921139227444191,572,80339,Ternate,grid,Sanana&Dofa,21,126.063259,-2.461538
820302200202,3,440.841352751374,27702,27,0.921081899171033,571,80334,Ternate,grid,Sanana&Dofa,132,126.066252,-2.456809
820302200203,3,763.108862921857,11286,11,0.920772326495981,570,80307,Ternate,grid,Sanana&Dofa,51,126.0682,-2.453355
820302200204,3,2300.9021011453,7182,7,0.920646204295034,569,80296,Ternate,grid,Sanana&Dofa,30,126.062116,-2.450169
820302200205,3,152.552815166735,56430,55,0.767304539252669,465,66922,Ternate,grid,Sanana&Dofa,269,126.070769,-2.431369
820302200301,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,465,126.059523,-2.39741
820302200302,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,213,126.058839,-2.391966
820302200401,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,463,126.044352,-2.365467
820302200501,3,2555.47355331165,65664,64,0.766673928247933,464,66867,Ternate,grid,Sanana&Dofa,422,126.07028,-2.430087
820302200502,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,26,126.065873,-2.409419
820302200503,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,163,126.06388,-2.405849
820302200601,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,209,126.052243,-2.381592
820302300101,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,862,125.968734,-2.005558
820302300102,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,282,125.95346,-1.988873
820302300201,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,82,125.933362,-1.982361
820302300202,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,598,125.932954,-1.98024
820302300301,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,893,125.876059,-2.023149
820302300499,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1392,125.974018,-2.005662502
820302300501,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,894,125.990729,-2.03425
820302300601,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,39,125.901588,-1.986228
820302300602,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,10,125.903961,-1.986079
820302300603,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,35,125.902396,-1.985766
820302300604,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,222,125.89963,-1.985669
820302300605,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,38,125.913774,-1.983041
820302300701,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,328,125.865446,-2.044921
820303000601,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1850,125.983668,-1.91519
820303000701,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,75,126.046913,-1.888912
820303000702,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,540,126.065826,-1.882403
820303000703,2,1463.0052739136,41040,40,0.545398259513627,309,47568,Ternate,grid,Sanana&Dofa,191,126.035071,-1.871607
820303000704,2,1354.89035458962,57456,56,0.546315511884151,311,47648,Ternate,grid,Sanana&Dofa,270,126.043118,-1.862381
820303000801,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,74,126.118316,-1.8848
820303000802,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,499,126.110066,-1.881879
820303000901,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,174,126.022013,-1.897253
820303000902,2,1038.64323183807,16416,16,0.544939633328365,308,47528,Ternate,grid,Sanana&Dofa,81,126.033108,-1.884617
820303000903,2,116.457278370096,24624,24,0.545673435224784,310,47592,Ternate,grid,Sanana&Dofa,126,126.03435,-1.870847
820303001001,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,421,125.962402,-1.917301
820303100101,3,4372.51375829504,153900,150,0.75290367703544,447,65666,Ternate,grid,Sanana&Dofa,667,125.766703,-1.919889
820303100201,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,1366,125.874846,-1.909412
820303100301,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,259,125.895169,-1.925986
820303100302,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,91,125.890107,-1.9224
820303100303,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,26,125.887304,-1.920739
820303100401,MiniGrid Systems,NA,46170,45,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,222,125.812653,-1.823382
820303100402,MiniGrid Systems,NA,62586,61,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,304,125.870094,-1.809217
820303100403,MiniGrid Systems,NA,23598,23,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,113,125.949087,-1.798491
820303100501,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,2065,125.936091,-1.92674
820303100502,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,297,125.947425,-1.919842
820303100601,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,404,125.903871,-1.934608
820303100701,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,9,125.886498,-1.919974
820303100702,Pre-Electrified,NA,0,0,NA,NA,NA,Ternate,unelectrified,Sanana&Dofa,276,125.880649,-1.913417
820303100801,3,7688.50964226369,63612,62,0.751183828840708,446,65516,Ternate,grid,Sanana&Dofa,282,125.804672,-1.909581
820303200101,2,2474.41673553931,220590,215,0.544320487978261,306,47474,Ternate,grid,Sanana&Dofa,1264,126.164305,-1.883743
820303200102,MiniGrid Systems,NA,48222,47,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,277,126.208502,-1.815756
820303200201,3,5169.01828240029,76950,75,0.884747239643647,536,77165,Ternate,grid,Sanana&Dofa,401,126.207432,-1.866336
820303200301,3,5908.89890948215,181602,177,0.886776660513432,537,77342,Ternate,grid,Sanana&Dofa,1086,126.260597,-1.866913
820303200302,MiniGrid Systems,NA,33858,33,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,197,126.291887,-1.826565
820303200303,MiniGrid Systems,NA,34884,34,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,204,126.276214,-1.821896
820303200401,MiniGrid Systems,NA,58482,57,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,348,126.481016,-1.828733
820304000101,2,305.323319613427,173394,169,0.608711604389053,354,53090,Ternate,grid,Sanana&Dofa,754,125.379373,-1.882638
820304000102,2,7035.89264304415,126198,123,0.60677390875632,353,52921,Ternate,grid,Sanana&Dofa,552,125.376721,-1.881921
820304000201,1,1379.29471239894,495558,483,0.0295240606762443,4,2575,Ternate,grid,Sanana&Dofa,2124,125.354352,-1.806076
820304000301,1,1140.2678688552,401166,391,0.129103271151266,42,11260,Ternate,grid,Sanana&Dofa,1519,125.409467,-1.784736
820304000401,1,4991.9932664483,186732,182,0.149282823302796,50,13020,Ternate,grid,Sanana&Dofa,796,125.453147,-1.795195
820304001501,2,2461.32472091713,247266,241,0.60536363323664,352,52798,Ternate,grid,Sanana&Dofa,1122,125.3301,-1.839113
820304001601,MiniGrid Systems,NA,8208,8,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,40,125.365779,-1.860787
820304001602,MiniGrid Systems,NA,8208,8,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,43,125.372268,-1.845726
820304001799,MiniGrid Systems,NA,30780,30,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,134,125.4367862,-1.885368174
820304100101,1,2857.07325827015,1694952,1652,0.168224084754119,51,14672,Ternate,grid,Sanana&Dofa,6880,125.478671,-1.792136
820304100201,3,6391.93344995315,86184,84,0.893770709838678,543,77952,Ternate,grid,Sanana&Dofa,362,125.583322,-1.811336
820304100301,2,52.6210491986787,5130,5,0.612586995654517,357,53428,Ternate,grid,Sanana&Dofa,19,125.510781,-1.779039
820304100302,2,308.317389090374,105678,103,0.615017714436406,359,53640,Ternate,grid,Sanana&Dofa,437,125.513554,-1.779117
820304100303,2,102.185429943793,132354,129,0.575633190777027,328,50205,Ternate,grid,Sanana&Dofa,547,125.50932,-1.779199
820304100304,2,3643.90202788235,8208,8,0.574154121329557,327,50076,Ternate,grid,Sanana&Dofa,33,125.508564,-1.778676
820304100305,2,46.0150064714567,5130,5,0.602600410470436,351,52557,Ternate,grid,Sanana&Dofa,19,125.510579,-1.778611
820304100306,2,122.097614760063,6156,6,0.59568662072761,346,51954,Ternate,grid,Sanana&Dofa,24,125.510177,-1.778512
820304100401,MiniGrid Systems,NA,56430,55,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,221,125.681346,-1.828103
820304100402,MiniGrid Systems,NA,70794,69,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,276,125.732701,-1.821017
820304100501,3,3347.56921621496,111834,109,0.815127784720869,495,71093,Ternate,grid,Sanana&Dofa,464,125.526011,-1.806527
820304100601,3,3099.67153237503,106704,104,0.89496313792036,544,78056,Ternate,grid,Sanana&Dofa,476,125.608997,-1.822223
820304100799,3,3561.4056256146,102600,100,0.896109703383515,545,78156,Ternate,grid,Sanana&Dofa,358,125.5787247,-1.843033118
820304200199,3,10386.7349040521,183654,179,0.973353818636275,608,84893,Ternate,grid,Sanana&Dofa,909,125.4943692,-1.895099991
820304200201,3,8666.7823400264,281124,274,0.821858123989589,499,71680,Ternate,grid,Sanana&Dofa,1326,125.582451,-1.928746
820304200202,3,103.696759338238,7182,7,0.964043707075456,600,84081,Ternate,grid,Sanana&Dofa,30,125.58182,-1.928059
820304200401,3,84.6572442976954,22572,22,0.756423633007327,455,65973,Ternate,grid,Sanana&Dofa,107,125.664321,-1.930689
820304200402,3,151.486544584315,68742,67,0.75719183186764,456,66040,Ternate,grid,Sanana&Dofa,329,125.66296,-1.930765
820304200403,3,284.244782136248,100548,98,0.758315466021533,457,66138,Ternate,grid,Sanana&Dofa,481,125.660418,-1.930482
820304200404,3,1554.71092736864,8208,8,0.756171388605432,454,65951,Ternate,grid,Sanana&Dofa,38,125.664861,-1.930152
820304200501,3,110.982055025059,10260,10,0.753626013277228,450,65729,Ternate,grid,Sanana&Dofa,53,125.705704,-1.929038
820304200502,3,593.129960338483,35910,35,0.753511356730913,449,65719,Ternate,grid,Sanana&Dofa,186,125.706702,-1.929002
820304200503,3,42.0404345376242,30780,30,0.754371280828279,452,65794,Ternate,grid,Sanana&Dofa,161,125.704492,-1.928915
820304200504,3,6154.05815155557,18468,18,0.753110058818808,448,65684,Ternate,grid,Sanana&Dofa,95,125.712029,-1.928673
820304200505,3,100.086547636592,35910,35,0.754027311189332,451,65764,Ternate,grid,Sanana&Dofa,183,125.704843,-1.928774
820304200601,3,2851.86494518477,152874,149,0.75607966336838,453,65943,Ternate,grid,Sanana&Dofa,767,125.678848,-1.929874
820305000601,3,11507.7284119305,222642,217,0.675487576963207,398,58914,Ternate,grid,Sanana&Dofa,927,125.197811,-1.734613
820305000701,3,10671.6228529524,168264,164,0.677367944322781,399,59078,Ternate,grid,Sanana&Dofa,870,125.108218,-1.700103
820305000801,2,7358.83042506589,273942,267,0.658025384959354,389,57391,Ternate,grid,Sanana&Dofa,1078,125.284628,-1.791008
820305000901,MiniGrid Systems,NA,21546,21,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,80,125.073945,-1.788824
820305000902,3,6916.73717085842,44118,43,0.677860967471938,400,59121,Ternate,grid,Sanana&Dofa,166,125.099186,-1.761648
820305000903,3,364.436185290535,110808,108,0.679099258172145,401,59229,Ternate,grid,Sanana&Dofa,421,125.095929,-1.761269
820305100101,3,5503.75632412236,142614,139,0.689315156448857,408,60120,Ternate,grid,Sanana&Dofa,588,124.895744,-1.925645
820305100201,3,4889.90573983441,228798,223,0.687721430455072,407,59981,Ternate,grid,Sanana&Dofa,910,124.945261,-1.926499
820305100301,3,3664.41007139666,189810,185,0.685164589472236,406,59758,Ternate,grid,Sanana&Dofa,991,124.989058,-1.930727
820305100401,3,4396.38886674156,95418,93,0.683043443365399,405,59573,Ternate,grid,Sanana&Dofa,525,125.016,-1.911728
820305100402,3,11440.8730091958,82080,80,0.681977137484665,404,59480,Ternate,grid,Sanana&Dofa,448,125.033305,-1.876174
820305100501,3,2322.34107925945,115938,113,0.681059885114141,403,59400,Ternate,grid,Sanana&Dofa,528,125.156954,-1.871689
820305100601,MiniGrid Systems,NA,62586,61,NA,NA,NA,Ternate,mini-grid,Sanana&Dofa,276,125.081022,-1.885638
820305100701,3,13196.843106301,59508,58,0.679764266140775,402,59287,Ternate,grid,Sanana&Dofa,265,125.136235,-1.874405
