"Name","Latitude","Longitude","pop_buffer_hybrid","ho_size","EI_SubArea","PLN_Cabang","PROVINSI","XY_Source","full_population_2010_Census_BIG_method","distance_to_nearest_line_km","Desa","population_buffer_corrected","SettlementTargetElectrificationRate_2010Census","pop_outside_1kmBuffer","pop"
531208100502,-8.505681,120.999917,21,4.13,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",21,21.46551592,5312081005,21,1,21,21
531208100503,-8.506407,121.000558,135,4.13,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",135,21.37367193,5312081005,135,1,135,135
531208100504,-8.507777,121.003534,58,4.13,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",58,21.16676143,5312081005,58,1,58,58
531208100505,-8.497525,120.998904,365,4.13,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",365,22.37114101,5312081005,365,1,365,365
531208100601,-8.473454,120.962201,79,3.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",79,25.47904735,5312081006,79,1,79,79
531208100602,-8.4776,120.955379,505,3.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",505,25.07787915,5312081006,505,1,505,505
531208200101,-8.559422,121.103915,476,4.99,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",476,16.53683129,5312082001,476,1,476,476
531208200102,-8.545142,121.095641,126,4.99,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",126,17.62376403,5312082001,126,1,126,126
531208200103,-8.545767,121.100803,44,4.99,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",44,17.05170225,5312082001,44,1,44,44
531208200104,-8.543707,121.099447,78,4.99,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",78,17.23631666,5312082001,78,1,78,78
531208200201,-8.599498,121.106097,458,6.03,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",458,12.49400499,5312082002,458,1,458,458
531208200202,-8.59098,121.096019,124,6.03,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",124,13.23805994,5312082002,124,1,124,124
531208200203,-8.572954,121.085531,135,6.03,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",135,14.69708031,5312082002,135,1,135,135
531208200204,-8.575092,121.088789,84,6.03,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",84,14.6159435,5312082002,84,1,84,84
531208200205,-8.585666,121.09871,109,6.03,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",109,13.85771979,5312082002,109,1,109,109
531208200206,-8.587212,121.097285,43,6.03,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",43,13.66802827,5312082002,43,1,43,43
531208200301,-8.619376,121.06221,616,5.67,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",616,8.999646065,5312082003,616,1,616,616
531208200302,-8.595735,121.078052,296,5.67,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",296,12.05648028,5312082003,296,1,296,296
531208200303,-8.60948,121.0794,363,5.67,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",363,10.73390249,5312082003,363,1,363,363
531208200304,-8.622114,121.065695,114,5.67,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",114,8.846477071,5312082003,114,1,114,114
531208200305,-8.600411,121.080829,37,5.67,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",37,11.70553052,5312082003,37,1,37,37
531208200306,-8.603629,121.08233,79,5.67,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",79,11.45596155,5312082003,79,1,79,79
531208200307,-8.617246,121.072645,55,5.67,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",55,9.640369764,5312082003,55,1,55,55
531208200401,-8.643474,120.903591,92,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",92,14.39640462,5312082004,92,1,92,92
531208200402,-8.660481,120.996649,171,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",171,5.913582542,5312082004,171,1,171,171
531208200403,-8.645881,121.040019,375,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",375,5.623791005,5312082004,375,1,375,375
531208200404,-8.63377,121.014909,539,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",539,7.333482356,5312082004,539,1,539,539
531208200405,-8.66435,121.044433,269,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",269,3.680428024,5312082004,269,1,269,269
531208200406,-8.652483,121.052178,120,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",120,5.18383644,5312082004,120,1,120,120
531208200407,-8.663261,121.002413,230,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",230,5.244770333,5312082004,230,1,230,230
531208200408,-8.652396,121.056388,165,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",165,5.366713889,5312082004,165,1,165,165
531208200409,-8.662222,121.044637,178,5.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",178,3.913941937,5312082004,178,1,178,178
531304000901,-8.797483,120.398301,179,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",179,1.892903034,5313040009,179,1,179,179
531304000902,-8.812302,120.400929,327,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",327,1.914517937,5313040009,327,1,327,327
531304000903,-8.820111,120.402616,113,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",113,2.071970242,5313040009,113,1,113,113
531304000904,-8.761467,120.399341,183,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",183,1.583370429,5313040009,183,1,183,183
531304000905,-8.751189,120.398726,80,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",80,1.605890205,5313040009,80,1,80,80
531304000906,-8.783273,120.402094,231,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",231,1.39626299,5313040009,231,1,231,231
531304000907,-8.774537,120.398503,63,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",63,1.99836219,5313040009,63,1,63,63
531304000908,-8.755525,120.399229,143,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",143,1.531885282,5313040009,143,1,143,143
531304000909,-8.764558,120.397196,81,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",81,1.828399037,5313040009,81,1,81,81
531304000910,-8.788867,120.395569,28,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",28,2.137475029,5313040009,28,1,28,28
531304000911,-8.815993,120.413733,227,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",227,0.786835832,5313040009,227,1,0,0
531304001001,-8.812149,120.421609,672,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1258,0.054681933,5313040010,528,0.42,0,0
531304001002,-8.779349,120.418763,177,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",331,0.010605018,5313040010,0,0,0,0
531304001003,-8.797863,120.415719,201,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",376,0.166627865,5313040010,376,1,0,0
531304001004,-8.803744,120.42697,163,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",305,0.942994769,5313040010,305,1,0,0
531304001005,-8.816523,120.425079,162,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",304,0.284027917,5313040010,304,1,0,0
531304001006,-8.786219,120.41509,119,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",222,0.031501298,5313040010,0,0,0,0
531304001007,-8.753889,120.413305,53,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",100,0.024282943,5313040010,0,0,0,0
531304001008,-8.813057,120.425966,154,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",288,0.023201495,5313040010,0,0,0,0
531304001009,-8.817525,120.414449,104,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",194,0.830589336,5313040010,194,1,0,0
531304001010,-8.79435,120.420463,87,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",163,0.584821101,5313040010,163,1,0,0
531304001011,-8.781116,120.418032,23,6.74,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",43,0.069940358,5313040010,43,1,0,0
531304001101,-8.814471,120.433824,722,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",841,0.132752908,5313040011,584,0.69,0,0
531304001102,-8.805963,120.434459,532,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",620,0.924070354,5313040011,620,1,0,0
531304001103,-8.794717,120.446319,137,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",160,2.62360472,5313040011,160,1,160,160
531304001104,-8.79549,120.433212,290,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",338,1.955213292,5313040011,338,1,338,338
531304001105,-8.814518,120.432417,39,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",45,0.04698027,5313040011,0,0,0,0
531304001106,-8.801838,120.43331,108,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",126,1.357756758,5313040011,126,1,126,126
531304001201,-8.814628,120.478644,722,4.97,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",722,5.054093257,5313040012,722,1,722,722
531304001202,-8.781233,120.458168,600,4.97,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",600,4.304365818,5313040012,600,1,600,600
531304001203,-8.77496,120.466899,453,4.97,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",453,5.260282391,5313040012,453,1,453,453
531304001204,-8.784334,120.470639,398,4.97,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",398,5.327133672,5313040012,398,1,398,398
531304001205,-8.766988,120.462205,207,4.97,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",207,4.870216953,5313040012,207,1,207,207
531304001206,-8.762247,120.464372,146,4.97,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",146,5.215586206,5313040012,146,1,146,146
531304001301,-8.79347,120.489853,648,4.49,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",648,6.704554313,5313040013,648,1,648,648
531304001302,-8.801693,120.4911,263,4.49,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",263,6.586726607,5313040013,263,1,263,263
531304001303,-8.797022,120.489106,58,4.49,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",58,6.502865018,5313040013,58,1,58,58
531304001401,-8.797719,120.499211,864,4.43,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",864,7.554812082,5313040014,864,1,864,864
531304001402,-8.804144,120.4994,219,4.43,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",219,7.433354886,5313040014,219,1,219,219
531304001403,-8.797116,120.500197,270,4.43,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",270,7.676182295,5313040014,270,1,270,270
531304001404,-8.803816,120.500536,174,4.43,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",174,7.562536654,5313040014,174,1,174,174
531304001501,-8.710808,120.46247,400,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",400,3.868434806,5313040015,400,1,400,400
531304001502,-8.71333,120.464405,189,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",189,4.022132869,5313040015,189,1,189,189
531304001503,-8.70481,120.460603,550,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",550,3.887890112,5313040015,550,1,550,550
531304001504,-8.707622,120.469847,369,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",369,4.742829255,5313040015,369,1,369,369
531304001601,-8.782445,120.436393,430,4.44,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",430,1.957070973,5313040016,430,1,430,430
531304001602,-8.784869,120.423886,250,4.44,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",250,0.654567282,5313040016,250,1,0,0
531304001603,-8.776874,120.43048,218,4.44,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",218,1.248625744,5313040016,218,1,218,218
531304001604,-8.78493,120.443144,140,4.44,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",140,2.737126314,5313040016,140,1,140,140
531304001605,-8.786741,120.42543,115,4.44,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",115,0.89876781,5313040016,115,1,0,0
531304001606,-8.772176,120.451592,47,4.44,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",47,3.62245785,5313040016,47,1,47,47
531304001701,-8.756562,120.431193,260,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",260,1.86392917,5313040017,260,1,260,260
531304001702,-8.75122,120.4385,306,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",306,2.693177053,5313040017,306,1,306,306
531304001703,-8.762191,120.430532,206,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",206,1.736951405,5313040017,206,1,206,206
531304001704,-8.756821,120.429257,180,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",180,1.65041134,5313040017,180,1,180,180
531304001705,-8.749765,120.439202,69,4.86,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",69,2.768845841,5313040017,69,1,69,69
531304001801,-8.750209,120.42514,58,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",58,1.221050806,5313040018,58,1,58,58
531304001802,-8.751151,120.428768,347,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",347,1.623252393,5313040018,347,1,347,347
531304001803,-8.754997,120.425263,208,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",208,1.230736144,5313040018,208,1,208,208
531304001804,-8.738562,120.42809,325,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",325,1.81239708,5313040018,325,1,325,325
531304001805,-8.74919,120.427354,320,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",320,1.469367501,5313040018,320,1,320,320
531304001806,-8.749756,120.430228,77,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",77,1.781738367,5313040018,77,1,77,77
531304001807,-8.737689,120.425416,123,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",123,1.575761323,5313040018,123,1,123,123
531304001808,-8.734497,120.431446,168,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",168,1.705589474,5313040018,168,1,168,168
531304001809,-8.741728,120.434964,115,4.8,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",115,2.424238848,5313040018,115,1,115,115
531304001901,-8.725309,120.431893,366,4.76,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",410,0.765387524,5313040019,410,1,0,0
531304001902,-8.716892,120.42631,379,4.76,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",425,0.015604709,5313040019,196,0.46,0,0
531304001903,-8.721519,120.436216,146,4.76,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",164,0.902275223,5313040019,164,1,0,0
531304001904,-8.722723,120.43529,214,4.76,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",240,0.853118987,5313040019,240,1,0,0
531304001905,-8.71947,120.435481,159,4.76,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",178,0.789303671,5313040019,178,1,0,0
531304001906,-8.717872,120.423651,640,4.76,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",717,0.218466224,5313040019,717,1,0,0
531304002001,-8.726297,120.471207,1023,5.83,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1023,4.782495454,5313040020,1023,1,1023,1023
531304002002,-8.729753,120.465314,198,5.83,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",198,4.230733465,5313040020,198,1,198,198
531304002003,-8.722229,120.481555,673,5.83,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",673,5.868176167,5313040020,673,1,673,673
531304002101,-8.710178,120.413827,320,4.73,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",434,0.004950716,5313040021,42,0.1,0,0
531304002102,-8.69491,120.430544,337,4.73,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",457,2.258366919,5313040021,457,1,457,457
531304002103,-8.70889,120.421317,294,4.73,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",399,0.445002044,5313040021,399,1,0,0
531304002104,-8.699657,120.43173,120,4.73,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",163,1.85426704,5313040021,163,1,163,163
531304002105,-8.707525,120.413281,30,4.73,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",41,0.086678671,5313040021,41,1,0,0
531304002201,-8.722764,120.414726,244,4.95,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",532,0.126511528,5313040022,177,0.33,0,0
531304002202,-8.729995,120.410315,129,4.95,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",281,0.269468783,5313040022,281,1,0,0
531304002203,-8.725305,120.41208,93,4.95,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",203,0.010810716,5313040022,0,0,0,0
531304002204,-8.716515,120.413744,23,4.95,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",51,0.004451762,5313040022,0,0,0,0
531304002205,-8.717007,120.41467,29,4.95,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",64,0.013602859,5313040022,0,0,0,0
531304002206,-8.742078,120.411468,16,4.95,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",36,0.043352393,5313040022,0,0,0,0
531304002207,-8.726442,120.40769,65,4.95,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",141,0.340119993,5313040022,141,1,0,0
531304002801,-8.712743,120.401338,647,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",686,0.783040555,5313040028,686,1,0,0
531304002802,-8.702385,120.409096,726,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",769,0.411765623,5313040028,769,1,0,0
531304002803,-8.71215,120.40586,370,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",392,0.578976861,5313040028,392,1,0,0
531304002804,-8.690747,120.418785,318,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",337,1.94733428,5313040028,337,1,337,337
531304002805,-8.708144,120.404447,94,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",100,0.314281887,5313040028,100,1,0,0
531304002806,-8.716473,120.407654,118,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",125,0.668939649,5313040028,125,1,0,0
531304002807,-8.693695,120.422638,193,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",205,1.894921346,5313040028,205,1,205,205
531304002808,-8.70842,120.408676,312,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",331,0.064561896,5313040028,306,0.92,0,0
531304002809,-8.706693,120.40795,141,4.15,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",149,0.043839963,5313040028,0,0,0,0
531304002901,-8.750345,120.398845,54,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",54,1.601370953,5313040029,54,1,54,54
531304002902,-8.704653,120.392236,467,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",467,0.04342519,5313040029,467,1,0,0
531304002903,-8.700321,120.400643,211,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",211,0.200115349,5313040029,211,1,0,0
531304002904,-8.692124,120.406585,236,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",236,1.125565527,5313040029,236,1,236,236
531304002905,-8.71356,120.387496,320,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",320,1.127506452,5313040029,320,1,320,320
531304002906,-8.741867,120.400555,164,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",164,1.127712214,5313040029,164,1,164,164
531304002907,-8.704977,120.396484,174,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",174,0.026629232,5313040029,174,1,0,0
531304002908,-8.743866,120.400989,96,4.1,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",96,1.133613433,5313040029,96,1,96,96
531304003401,-8.696796,120.386885,421,4.45,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",421,0.356018688,5313040034,421,1,0,0
531304003402,-8.685364,120.387935,299,4.45,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",299,1.400241756,5313040034,299,1,299,299
531304003403,-8.684114,120.385666,175,4.45,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",175,1.204673974,5313040034,175,1,175,175
531304003501,-8.667556,120.381638,455,4.68,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",455,1.767762992,5313040035,455,1,455,455
531304003502,-8.67308,120.383709,326,4.68,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",326,1.730146196,5313040035,326,1,326,326
531304003601,-8.654819,120.366809,266,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",266,1.275336393,5313040036,266,1,266,266
531304003602,-8.629811,120.38275,1011,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1011,1.535700248,5313040036,1011,1,1011,1011
531304003603,-8.66301,120.380785,356,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",356,1.959580576,5313040036,356,1,356,356
531304003604,-8.635718,120.377719,187,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",187,1.659720305,5313040036,187,1,187,187
531304003605,-8.631969,120.382448,290,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",290,1.760992624,5313040036,290,1,290,290
531304003606,-8.626109,120.391603,124,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",124,0.944075868,5313040036,124,1,0,0
531304003607,-8.625425,120.389688,113,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",113,0.845684788,5313040036,113,1,0,0
531304003608,-8.625023,120.3892,0,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",0,0.803377571,5313040036,0,0,0,0
531304100101,-8.843402,120.249438,697,4.01,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",697,15.12956887,5313041001,697,1,697,697
531304100102,-8.843747,120.250417,294,4.01,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",294,15.18169632,5313041001,294,1,294,294
531304100201,-8.830505,120.279571,447,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",447,14.56892695,5313041002,447,1,447,447
531304100202,-8.849805,120.275739,227,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",227,16.26629366,5313041002,227,1,227,227
531304100203,-8.834594,120.273303,189,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",189,14.76158655,5313041002,189,1,189,189
531304100204,-8.821406,120.275609,91,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",91,13.47463463,5313041002,91,1,91,91
531304100205,-8.835538,120.282081,49,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",49,15.1571227,5313041002,49,1,49,49
531304100206,-8.84012,120.289345,264,4.57,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",264,14.51707051,5313041002,264,1,264,264
531304100301,-8.892522,120.304078,734,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",734,15.51371747,5313041003,734,1,734,734
531304100302,-8.869133,120.287949,283,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",283,15.78213836,5313041003,283,1,283,283
531304100303,-8.872696,120.295768,90,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",90,15.18038465,5313041003,90,1,90,90
531304100401,-8.817339,120.302528,644,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",644,12.57495795,5313041004,644,1,644,644
531304100402,-8.812598,120.30592,658,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",658,12.14498686,5313041004,658,1,658,658
531304100403,-8.819939,120.312447,433,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",433,11.53661229,5313041004,433,1,433,433
531304100404,-8.80686,120.302531,240,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",240,12.46225453,5313041004,240,1,240,240
531304100405,-8.835763,120.31235,232,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",232,11.95636383,5313041004,232,1,232,232
531304100406,-8.83316,120.313009,176,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",176,11.80280735,5313041004,176,1,176,176
531304100407,-8.840565,120.309827,161,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",161,12.38879394,5313041004,161,1,161,161
531304100408,-8.769244,120.283941,128,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",128,8.924815844,5313041004,128,1,128,128
531304100409,-8.848866,120.30643,207,4.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",207,13.04596782,5313041004,207,1,207,207
531304100501,-8.837011,120.318604,757,4.7,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",757,11.34766946,5313041005,757,1,757,757
531304100502,-8.810189,120.324858,936,4.7,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",936,10.04524419,5313041005,936,1,936,936
